AMD1,DHCR7,ACSL1,EPHB4,C1orf123,RABEP1,BCL2,BCL2,CXADR,MORC2,KYNU,CXCL1,DNALI1,ESR1,DACH1,TDO2,PFDN5,ATP5G2,COPS7A,GNAI1,GATA3,CFLAR,EIF4B,CYP21A2,KYNU,EVL,YEATS2,er
9.090096891433896,8.821184876479276,8.835861681365792,9.6554092800823,9.39768709505516,6.425316229926811,6.297458175538329,11.415863313938544,11.267464113419448,8.94671424849223,7.2124595797422595,3.630400417347477,8.65092951887118,12.263405202247329,7.610511044039575,6.56880318640706,13.902777414776317,13.517092225825088,9.976639121529551,7.228170946030517,13.557872746533928,9.694940117343371,12.977779861042452,4.749697360215696,7.203686196735493,10.57391403825686,7.889733017039841,1
10.448733246974856,10.74235455023991,9.425872820243123,9.252221409783091,8.754928167247135,7.052042048488089,3.1609647734738497,7.79551513864791,10.69594272737054,9.702995741420391,8.98237492949495,6.297115959778402,6.885567433592351,7.222667106311722,6.298782477279588,7.657016425549471,12.869792536608337,12.901435065107629,10.53079167244211,7.3736756145985,7.830418854666708,10.411017589181156,12.022179401342031,4.8527318511571655,9.43021159130684,8.317539287855025,9.901996619298298,0
9.473400222918151,11.3710862757726,13.0299197194368,10.141327827212216,9.507184837260516,6.832202266688294,4.527142070282865,8.812139592391283,10.9962336192194,9.672692094272412,11.884456130474232,7.252146536114616,5.20986263408054,9.34178504878382,7.088548574109562,7.800479370976546,13.064200722066666,12.760471191977873,9.388809052324984,8.557441682524644,12.068294798052763,10.235197949024672,12.245238979014577,4.393099571020341,13.321423907730264,8.700885534255228,8.36215481499812,0
10.05416579903082,9.722829598210096,11.256728258614062,9.434307399388876,9.845580566292808,5.907738278919317,3.928661119096121,8.630484468405374,12.007742187166736,8.209051959716158,10.139181802712244,10.340469614363954,3.7294097828193538,7.820778283015636,5.597951953503394,10.813425050460491,14.101264935444563,12.431480057809752,9.351442116595582,7.669059063898607,10.537854142540503,9.846169412410877,11.24464849860428,4.051104024396141,11.71506294772282,8.991270925094199,8.36878880081799,0
9.656144563576197,10.054620571487469,9.29414808335866,9.792553828655702,10.562420633520189,7.400041578407968,4.987011125777741,10.726980754968404,4.963880847216307,9.35572890311482,9.945098534908112,4.994952749428054,8.410405510740958,13.239449142412004,9.63978735999127,7.769740759432164,13.676018725433511,12.570816268257593,10.785761915999682,7.18793974694589,14.861827851982252,8.93097019758043,11.528719888677443,5.554039995174104,10.503033788811337,10.429841527611194,8.191285039888209,1
10.349698835438844,9.258686031818868,10.645353403041131,9.78753197779621,9.204904538328508,6.286929483133764,2.73287395323885,8.877294180775634,12.69674069086812,10.495488739463497,9.592882907001211,7.161715854996527,7.303542347737363,10.638621314228905,7.86097097677671,10.413366147161174,13.144394172468829,12.704411064211726,9.670838887368056,6.734521946712523,14.358040285083971,9.723596230991502,11.41324440464418,5.5094350992111,10.947813021255618,8.888584888127383,9.123019909781846,0
9.177977858356648,9.938799767028506,11.32776387087332,10.383181277864749,9.509717957481946,6.627510234948766,2.8012842808438085,7.153609766220335,12.396910684978694,10.48070705127748,9.231289835554394,4.192624564056885,6.69905580175371,7.588012156045983,8.574119848723479,9.989987967382149,13.410013058054554,13.253475492065732,9.783489090676472,7.786207246565566,12.610290753992752,9.58648400649822,11.62535418701481,5.4356590438284345,10.337691101347328,9.473999004203472,8.407993838750274,0
10.641709620710644,11.219531125221824,11.947235787851003,10.225801026518887,9.504203794959526,6.170372695043946,5.41099006354836,7.907881627144742,10.800939288787248,9.784918194795466,10.306673250691569,5.165188048257851,4.1884667826394,7.555963641725373,6.511722468147291,8.183289058174811,13.628766455460164,13.493331621554049,10.319597384302856,6.908560689709156,11.443095001609048,11.040104631895558,11.552841694989072,5.71093798576389,11.465415475189316,9.08575755724786,8.71364304795777,0
9.30561938211082,8.693131013640077,9.812957380466893,9.831331607307977,10.203847736154144,7.990372187823873,6.434981097626253,10.04027429214803,11.478197810555404,9.100201466689557,7.403703725391548,4.867287437612166,9.60332332330431,12.052497926183523,8.813353886218598,4.58071303750341,14.023328977484445,13.210732826605584,9.493774573339426,6.911658060934152,14.300369276393832,10.10967071614031,12.94358530696,7.450769555832386,7.455737266786083,10.394657533572598,8.541141040325032,1
8.740822891932021,8.496582293966338,9.883706863204395,9.672856095603262,9.114875796740348,6.108694914660097,5.666918028933507,10.004727653886034,12.054236157544564,9.881996143738384,8.37905623273954,5.747971574932876,8.897526760228066,11.330550757999628,10.7632757103493,6.734894437650183,13.546667162152607,12.988917757935546,10.098890059709657,6.638021382220684,14.757902551315569,8.764284452435671,11.57833797632465,8.290668502982678,8.285573227710417,11.327317723486653,9.268459978456354,1
9.535422520875644,9.442301150694965,10.846733153290092,10.486057474615816,7.897986667580462,3.521042174255589,3.8306639013926937,7.163022067518363,13.371294354922473,11.0338185912262,6.012834063924463,6.867177951978408,4.4099442347271935,6.2546839233972,8.709526128868834,6.957202606560927,11.791244759710931,11.64300217739506,8.694304992865034,6.685507016146229,9.949154656455075,10.193874484481697,11.099547673754069,6.2294836273709775,6.043813115140219,8.588207833532035,9.01071931611959,0
9.19244465034678,8.686435368081472,9.990664000132783,9.464898472957168,9.695013979959343,7.422035003124066,7.399987281076229,10.851789000708855,11.485760553718489,9.576202443422078,7.820606630950521,5.847093707327414,7.359222224767323,12.28149595967633,10.21274117931788,7.79988559305292,14.218665983322596,13.51520578125498,9.459683958497772,6.993570677164371,14.936435370570972,10.036317812284402,12.597023325023589,4.234666617673485,8.613422028433195,9.60651392925398,8.325550076653112,1
9.029158728447833,9.967016323054832,9.321153914176158,9.318107381867724,9.029174054156984,7.1069981888053455,3.9193119889448407,9.76690694827845,11.808555339058714,9.132651569636648,7.929917151207695,3.1921023774916084,8.565441342654353,13.528082099496643,10.41712179562461,6.705064169713719,13.242625818944388,13.310438882982035,10.003734889416302,6.522802849355443,14.14233311741766,9.317883596510702,11.844976266106103,4.742895025121676,7.577608967546773,10.306747635648977,8.652745710534742,1
10.672988871977898,9.87386130361714,9.164768009563788,10.14921237710466,8.650231332000612,6.299722944169465,5.319601566648201,9.79920270601252,11.316210245449538,10.69178287321854,10.97484840766999,6.58045436766649,3.423807198055456,6.999140342120466,5.513889141396671,9.1350039886144,12.986895171767886,12.758295465166883,8.963691916737744,7.514030527441359,13.570855233439396,10.619699238787572,11.743959809101028,4.012737697797478,12.666788565757894,8.900678558962714,8.703741625476047,0
8.198850647162091,9.468830550417715,8.9790678536535,10.534324602626292,9.428469598581886,6.889319362166877,5.831128684124788,11.46222325446193,10.738635303358526,10.328061075373665,8.48097300401746,6.293988746560321,7.988982813089881,14.257282365625043,6.122611838636745,7.289684992117469,13.720316161957571,13.723785652983352,10.709600826600443,3.6789411153957072,14.950092301687144,9.830569373225703,12.830432643219842,4.5568601779437055,7.598823115751967,10.839761289341997,8.05582633576777,1
8.6853710226271,9.07015946406174,10.039139819086309,9.3296182976336,9.54386273091565,7.23342578931207,7.520317740924604,11.510921379040454,10.939983221352357,9.3408263851269,6.776548131345317,6.209257731431695,7.534700114378897,13.199607520722129,10.515838679673204,3.94974901687262,13.881842642222422,12.932826866792222,9.94393597310498,6.429388749103147,14.970500759075712,9.244022467612773,12.94565897737086,6.276257697471285,6.976735661786226,10.258608865570835,8.328433588370903,1
9.12355725056876,8.984643836127875,8.750462914489288,10.050896909295478,9.781127281866826,6.833405610392347,7.761850550190861,10.796110601294098,11.850927427499863,9.553046067037824,7.981562780901402,6.873395800477714,8.031416342756682,11.8784272987481,8.860663877652401,6.034659110585705,14.161795517047716,13.634827971345956,9.71216469821992,5.740120202734677,14.602093319359112,10.062185517907004,13.137184801960146,5.292596016622198,8.088043787570848,10.446828879180632,8.974066870038115,1
9.481577028541292,10.31333546200573,10.318144909638583,9.798996311348269,9.209035598121492,6.922576659623748,5.7053874373634486,8.031283721644055,12.729199307365752,10.817489904568538,8.27002358719877,6.470151667407322,4.516488464145319,7.726130775105284,6.00288684437944,9.510102509970237,12.47111493915936,11.894406776992678,9.718796764169616,7.179018305745627,11.206269732614215,10.350828725732176,10.959744230667038,5.645567889752098,8.290458518620312,9.014997718742004,9.342935939918116,0
9.383108418101084,8.78683447092254,10.535655236245072,9.594777244586815,9.112460518031408,6.78460186437192,7.32415423142042,11.042840027727175,11.987639213359726,9.501359893249294,8.954102936368875,5.624714755994347,8.743946690186316,12.344518219935916,7.78065370131216,7.899861321806941,13.43766284953131,12.810370537309678,9.69438245758321,3.262083513546397,14.861364954743292,9.69343743660743,12.21883785865865,4.720491855160502,8.931743774150643,9.852804543097797,7.926783573090504,1
9.131669700975223,9.420051351911331,10.100735584456276,9.01741792207184,8.91757989297265,7.911861270114569,3.366045612533649,9.60762608195575,11.87552153933545,9.765349670126096,7.872678040609239,6.509434259994435,8.536648526929763,12.27833499035496,8.139923679271147,8.25736336590952,12.82373251678816,12.56857975975443,9.452900200162809,6.454065240943456,14.292436290611644,10.236106659706088,11.991432932800668,5.083382206117729,9.676094268239074,10.697517798094012,8.621081672640235,1
8.884655945914457,8.90586856607258,10.287678477081414,9.612616118793946,8.892860354031642,7.540156555688738,6.703363145297627,11.035227766372094,12.841417239414543,8.904351750979737,5.16037730501617,6.539561897663292,8.125761139681043,12.995650551082804,9.56480256630612,7.288832522031162,14.09516535402163,13.467028720246317,9.793196344045144,5.356767203758583,14.666674445899757,9.613519066663756,12.35468834391325,4.177665672904575,7.411695010946342,10.464871086103445,7.885629700421319,1
10.033041347192658,8.766684412174166,8.23517926591763,9.741399421274831,8.769156221629848,7.217502796880711,7.229818722079222,10.796784287301476,9.95118656996888,9.81316739716694,8.486662579008513,7.073613754845441,10.227822067038776,13.832508605807377,8.83783237999988,6.191180751950308,13.302794629205884,13.29840543511484,9.950985234165389,4.96088105072504,15.038583701199029,9.542590588867396,12.225770099953609,3.948157724985713,7.877434227978852,10.788121027297516,8.503350844638613,1
9.20839475650912,9.86568400968677,9.999006146028686,10.28883024097788,8.570481738350875,5.838657134153268,3.6201707044887006,8.831864445325522,11.313444977388,9.73120091916398,10.817308814633847,6.081631582936335,6.564635914462955,8.153929363960968,9.670123703369486,9.790486866689768,13.166512675190203,13.092213932668496,9.86176136557328,7.251292829205921,11.871522671418132,10.55106259887787,11.554765945332235,4.507298805352307,12.604877436148312,9.190379561504455,7.9950088728363236,0
8.111619397072838,8.766872161004892,8.682805124680398,9.295307089831034,9.111484869219524,7.56925066447867,6.598586239523771,11.037447027972767,11.525293983713071,9.737905093523404,6.437990683524383,5.380318259672122,9.175863905178744,14.662912966631804,10.900056334773,7.029066738582854,13.76842614374734,13.761164026412674,10.157924710303364,5.734964576698928,14.757263920085697,8.84948511882959,13.084267013891283,6.561448013464605,6.787931639195745,11.256712025044337,8.071629392158332,1
9.238808535329548,9.93619727243014,11.300307899234868,10.31468200427031,9.303928179579913,6.866481125798991,5.413143794368587,10.187585215152504,10.232032822399718,10.037125499223176,8.73264953643597,6.12558075584234,8.536669007795181,12.53525665375748,7.934647770602238,7.98745688691772,13.017762873572966,12.69176996791879,10.122491461029384,7.442960794745475,13.085328163872855,9.15418269760154,11.479839914177532,5.4710320123445655,8.672133795775505,9.764441302538469,9.20928652293529,1
9.08929944072679,9.231249410864486,10.670576928598788,9.587225520174757,9.20182165126189,7.922924104157314,7.267184729592866,10.64613455804715,11.741397635949326,9.870516674736436,7.2343947082791455,4.69386350616019,9.48751791859555,13.13813730644686,10.497139907276027,5.796091014465042,13.178099606029674,12.965869039445124,10.127408785367022,6.931001502614656,14.091691512039873,10.344972262684127,11.908673580886813,7.126714916120196,8.176673848612854,10.645419225732804,9.022571154009997,1
8.594113419713832,8.864094709684142,9.122787687934997,9.619909543881782,10.051636905312636,6.779376839547638,6.117312489391943,10.278038441799426,9.585652231535043,9.3373548955037,9.091088158652926,6.889752869745818,9.97245325074719,12.749190877284178,7.510481757378657,7.238648532355968,14.05901795424044,13.442125602453755,10.409535047115387,6.736565454923116,14.667825620387989,10.04918583816131,12.415699739994226,7.829176817830452,10.914898849980794,11.940714465821356,8.897573205527342,1
9.92678217756144,10.738207017418729,9.93341114345798,9.50708783987388,9.694434598582212,6.025997535724123,2.9146522947910696,9.5237505300086,11.988281714371718,9.114517494149196,7.911120505201315,7.170151185033348,4.96301693781179,7.789725000044158,6.199034961048035,8.38617900290409,12.791981958112087,12.526373640823982,10.2598247329819,7.368513454547026,10.7239108993634,10.543053333710905,11.837429031702197,5.086213727098091,9.400272622315146,10.583354820349712,9.800675381913289,0
9.512212966342824,9.227740786143944,9.208668040203731,10.418962611710814,9.380136844236969,6.668920916224012,2.7225615003667367,9.475848871044713,11.642556215613526,8.538011233759244,10.5801031022167,6.292673926989833,7.493008388079152,13.351361940135154,5.671517966378121,6.265987929825006,13.338021240095786,12.668961299811988,9.951497127190256,8.334535984292465,14.185564854503207,9.85033488710492,11.97762646962286,2.855320021854269,11.558387284246482,9.967744908982596,9.058899402367306,0
10.313416393037013,9.447706576607546,9.81278335045952,9.952108143587305,8.940030454832145,7.15423106349412,2.896799309774812,9.083204163329626,11.055758272215776,10.34106995272836,8.834089346558532,6.319429396974728,3.834972336646044,6.690839511659752,5.9750641174311685,7.641335923420759,12.31668316279264,11.86813605551423,9.73565966934448,7.815122253753474,10.550107788303864,11.067557622805513,11.535012820728644,4.25601840492303,8.675767515957277,9.37004340943264,9.46565013152328,0
9.61999708678992,11.144620752749605,7.528259408464629,9.33098512356836,9.333542378724482,7.98941518079912,7.895839064346968,11.019775489480368,11.109430792109062,9.151891319206674,9.93048705453569,5.640767899596065,9.294827256469429,13.342178713096176,8.81304469432527,6.633659170818336,12.950960929351607,13.019343300969446,10.201387541993885,6.463306986995155,14.868244323626271,9.647844881745913,11.96840148837042,4.636734750529373,10.849779050868746,10.74221165508664,8.098334933796941,1
9.03932330655617,9.44932547082745,9.96718624056292,10.270029346827018,9.34661902146116,7.447825196544202,3.032691887857961,8.105173076996127,12.78788213230976,9.29594605955946,8.685153553504936,6.832630095497692,3.5460397230629512,7.817748186045492,7.264620750761468,8.087437992018453,13.292085316700168,12.608011070801616,9.204189815635877,7.89100242818709,14.254306617690297,10.069473934223668,12.078365035213286,5.283872145198925,9.732543955925305,9.817088764843731,9.209611401534245,0
7.218246155060971,8.98530074216007,9.262641698738587,9.933196026575091,10.125483297795904,6.163346444673971,6.845678323396115,9.596233276070794,9.382173378058296,9.10039296137263,7.667637158681432,5.8637663137426985,8.99802219459565,12.901161171661125,7.312027915996765,5.450539673276736,13.98656009180558,13.643020853710992,10.67612457131456,5.22175163798241,14.404294928220144,9.327003488425836,12.648429601799387,4.558578830905697,6.613449207255081,11.431927137023672,7.776237811133573,1
8.766101433002389,9.579339904508542,9.563887937585507,8.929109945696142,9.24345789964658,7.173774873852783,5.41042591009832,8.880430884832501,8.12168469460865,9.384604652430902,9.831502244258948,5.495110541000834,9.169373155086951,11.014783997758576,8.81532287736903,8.004381932128869,12.87222182406896,12.78633546343968,9.980663780530596,5.346785780313384,14.109295615594048,10.050598393899044,11.661377078829586,6.8026516192886985,11.180101314272097,9.587234526480868,8.73187849082527,1
8.5914584709046,8.844053422221444,9.021467195338396,9.851477616901116,9.696042421958635,7.55234371225096,4.064430377239923,11.00480472911537,11.352353513168667,9.302416625291448,6.4272457987286105,6.917065533742242,8.962130570105632,12.594056334465836,8.81274807352912,6.251547015352374,13.88225818649894,12.92842697926279,9.95767215081914,6.504959450459445,14.781651364805343,9.99298582179757,12.599406350130904,4.785314657058873,8.025666844910168,10.495911092814833,8.402927860253989,1
7.9658504362327855,8.955778188526887,9.683723670070169,9.501259386808815,10.23955509027037,7.139676680793774,4.598340987251152,10.201593421606622,11.12294259353797,9.455069336105568,4.319875314957754,5.592641180193653,9.649889097145776,12.06843287471994,8.883390156480674,1.6486222838195304,14.221978293109323,13.825075696808147,9.931597889523902,6.837055548244053,14.44760791723436,9.066083640990854,13.148213936275257,6.173581649345773,6.761616860135365,10.762478677327092,8.678528444199971,1
8.537088203302227,9.249139345233646,9.968087616589964,10.022273416535247,10.076611057640951,6.724925320875391,7.323529413523507,11.156325786607752,7.964215299758948,9.213276902650165,7.109834889809654,6.142778427711712,9.785248740401707,12.61626801916254,10.72855613409611,7.578452921611296,13.79122413727333,13.482131545253596,10.193552577720554,6.923264934710425,15.016883376416708,9.616105061273288,12.342608610288124,5.58226162958125,7.05138313191911,12.235749721804746,8.201848203574427,1
8.71868293145774,9.04735899469181,9.444602701672146,9.18967473395241,10.945894039682216,7.620961101573325,6.633707804739567,10.94099306523253,9.445147261726207,9.175096659477925,7.317777765293226,6.862555258527898,8.472116895886776,11.698032058264625,8.811104664674104,7.470473768670806,14.07963430737135,13.161975001936993,10.096443975302051,7.361239712268726,14.343512917088372,9.560204984993266,12.572492115994436,5.646261596103602,7.3258870242342145,10.982915492832916,7.374014126413359,1
9.18622621222585,9.77388108902447,8.10036056211212,10.096920132576464,10.186274212504708,9.408412916694244,8.25573818938771,11.383472310910657,10.286052991019355,9.521316653424858,6.856364587659941,5.668370220314843,4.617238728213925,13.387734275901622,8.754414977148633,6.858122749110732,12.937624252844644,12.799936598801764,10.192654505136831,6.025120004900318,14.012315835791693,10.229765373097113,11.659045421943496,5.102311142350072,7.936542686975609,11.87519768251497,8.974082056909413,1
10.1434192938415,10.0538902223692,10.21474390553876,10.05776212195893,9.429431810119702,3.7488861876348993,3.2076549871170608,8.214087232705856,10.792910835059253,10.135182441135152,8.552194519320283,7.428030297941121,4.053036790014928,7.376552465643051,5.848151244307245,7.863414860562637,12.541462053618076,12.100172696405233,10.077134945597177,8.640919810175413,8.66902947446936,11.166958528822732,11.20040169778171,4.554803681557215,9.547976621823455,9.13431027572222,9.177174792164092,0
8.4490648110939,9.169938634672697,9.152749619281083,8.591190937684262,9.743490823170903,6.818621013935322,4.179241191707539,9.607171019783516,10.62096946379928,9.348620474160192,7.910002601440276,6.02251653882638,8.433382436947694,12.94697256748088,9.645207342945342,6.511491916466379,13.799716617223732,13.04245049251034,10.169165452744156,6.3959621737082735,14.08041977596888,9.788492617265364,12.522017269606357,5.0123142003848,8.53767984592503,11.793103327302804,8.488890180966868,1
9.693340800848016,8.541327787374097,9.885961053221774,9.214651586663148,9.4516487121992,6.839948634520752,3.854411107512364,8.912817083678624,12.158571451819586,9.740846150697283,9.875295912627946,6.558526208940309,4.2428152680481785,8.74324114597124,6.745520387927017,8.024894829583088,12.415434459098517,12.212636325017977,10.117607552595056,7.449496333571607,9.841857536023731,11.281454776938537,11.63375308466495,4.2245911381650325,10.859092974706067,9.266505653032274,9.604474219716105,0
8.579308918804227,9.355408700311129,9.547245220196617,9.39373938207529,9.972210074283456,7.127405585567818,4.810273269105672,9.74896561415821,11.30167602673202,8.636838476354367,6.276900385683239,6.42016485299273,9.2115911732814,13.31482807034176,9.59940420055569,7.65272240235236,13.671666307520717,13.075695427216177,10.131612157565794,7.100337681585542,14.270070765384174,10.2870386338243,12.555706199406792,7.495620701768472,7.188004914081555,11.44753862338334,8.048102102175042,1
9.799109012108405,10.024181507796754,10.29427804633519,10.1188448089464,9.69264536638192,6.859757375335533,3.0437992946497827,8.806826310497472,12.233254746793817,10.30100713178448,7.269977634915317,7.858915691199085,5.4903322849688285,6.553707656922276,6.916717580823546,7.437446852120525,13.028969355368732,12.370623092239269,9.994240928120858,7.760767410227702,10.816564413617272,10.439918073290894,11.967168319754387,4.15425511474181,9.311808418911838,9.607072690471297,8.569389204711696,0
8.173055397982942,8.043247675923123,9.5081440492255,9.635197858758676,9.183085299772896,9.54770504555871,5.922888076389368,11.10530449431676,9.29253440078062,9.142589498120994,8.014409067455164,5.83302740451424,9.861466012576528,13.009661932411806,9.098751846165737,7.482210333707821,13.843340845472808,13.510183375629325,10.31646620534063,7.232592948763114,14.32183418940266,10.066216644330124,11.358603782794798,5.230945760829266,7.982748844398602,9.808093582000868,8.075228738133918,1
9.87221416063708,9.39607682267714,10.114953201409577,9.367319281787903,10.145517042085858,6.84836908355886,6.660011786097396,11.011141082881045,8.007157922538887,9.159785829567015,6.342218157885227,4.677044871355698,9.575609029949046,13.203921499498191,9.965180690396414,6.679476261008572,14.358350966244744,13.57702208396302,10.910842999503696,7.5701577503073665,14.661796739398463,9.412074530068615,11.81589543065989,4.126871881308955,7.148132616196016,10.46710347786515,8.148936481269086,1
9.464961719050187,7.034376521333763,10.276785526725044,9.3378405344308,9.570252522176594,7.492059480153322,5.330986539513647,9.71586737515427,10.647069456144294,8.292565246809867,8.985824745953565,6.490751770964481,8.485845737211791,11.26990019230468,8.395384088320998,8.241918484756496,13.336734654755134,13.12906666942878,10.14179511688122,5.363472458406962,12.856837918183428,10.32013089435469,12.280862795852888,4.542969361821196,9.020188350749258,9.978405442403467,8.145919778643508,1
11.582024774538995,9.595734323595789,11.540884969557924,9.94933966324639,9.238955372432825,6.312352685670372,2.6923979618241987,8.533924243626707,12.175838340567672,9.269897643485104,8.842826724236623,8.11504237951455,5.059538007785821,7.796145319568008,4.917133326950857,8.231889931731212,13.036653065711494,12.021616699076525,10.404831225656844,8.382357403127136,10.881831796631296,11.346954967305564,11.285532484867264,3.534703182117961,10.073465686845786,8.868082972068711,9.400086188455136,0
9.335899277348382,4.47342081243537,9.880466647627395,7.996086728847549,10.748038613184804,7.405501734332168,5.404603767555371,7.540743696057357,8.815528531205333,9.86125415689946,6.5995599253898,6.414648305452544,3.927587039214264,6.675584821993561,5.456443033948264,9.8878614751536,13.46928434933198,12.888278501283414,10.41439055158231,8.317075285776362,7.44578511684504,9.547478062634646,11.992580289210704,4.277839847887517,7.214009592546337,8.625309422612313,8.835926894592342,1
8.622929335987468,9.419713626625352,9.382502898819611,9.579606700226636,9.60855907175317,6.979578944082104,6.080429077752075,10.514215956693391,10.768003210394989,9.491254139658263,8.758412274850023,6.601355784050817,8.182260118060166,12.28847183116656,10.762501619235458,7.882124753235948,13.01398905753573,12.897875898366268,10.300944585154062,6.461099394162222,14.634377430380791,9.928575393637862,12.015809778587004,6.199470401959447,8.294257376515223,11.1089894869433,8.657140581008548,1
9.3936311012756,9.757505351349854,9.529518435265574,9.933099594587285,9.765138079209164,7.827984728000579,3.93513604739148,9.448079314036717,10.475545381928066,9.37044596152685,8.601301897038404,5.602559692882242,8.77962608790344,11.477647379326022,10.081172042573431,7.705102463626326,13.080156462953186,13.30900180533555,10.060978430862171,6.584738721197378,14.422311959701648,10.14402316878297,12.573522438557406,6.121343610850399,9.40166761780302,10.074636622909832,8.53318149491333,1
